Month,WeekOfMonth,DayOfWeek,Make,AccidentArea,DayOfWeekClaimed,MonthClaimed,WeekOfMonthClaimed,Sex,MaritalStatus,Age,Fault,PolicyType,VehicleCategory,VehiclePrice,PolicyNumber,RepNumber,Deductible,DriverRating,Days:Policy-Accident,Days:Policy-Claim,PastNumberOfClaims,AgeOfVehicle,AgeOfPolicyHolder,PoliceReportFiled,WitnessPresent,AgentType,NumberOfSuppliments,AddressChange-Claim,NumberOfCars,Year,BasePolicy
0.18247511427195573,0.9429724324716119,-0.9005939219285151,13,1,0.11500369195737528,0.19093451014336132,1.037719907911773,1,1,0.30189944463812096,0,2,1,-1.2466438640855708,1.6355875151434465,-0.31467331608353144,6.501732655449687,0.4512652200595496,0.09233015521017258,0.06299896175613277,0.6425690383677939,0.2775949113653249,0.0736972809750595,-0.16229853356613472,-0.07156812591803963,0,-0.9511440461094245,-0.2731011094934587,-0.26227980176146753,1.4102153082075664,2
0.18247511427195573,0.16386338679557216,1.1221113531468074,17,1,-0.5707614170459128,0.4802446558652901,-1.3561482096626993,0,1,-0.14123950626344822,0,1,0,-0.5544772287094936,-0.44071169601579,0.33786974152301785,-0.17782446136997948,1.3442805336097363,0.09233015521017258,0.06299896175613277,0.6425690383677939,-1.0531098980354985,0.0736972809750595,-0.16229853356613472,-0.07156812591803963,0,0.6479988294508245,-0.2731011094934587,-0.26227980176146753,-1.0802459241385365,1
1.049312221814746,0.9429724324716119,1.1221113531468074,9,1,-0.5707614170459128,1.0588649473091476,1.037719907911773,1,1,-0.2889524898973046,0,2,1,0.13768940666658372,1.3903270549903022,0.5553840940585343,-0.17782446136997948,1.3442805336097363,0.09233015521017258,0.06299896175613277,1.6197773843032033,0.2775949113653249,0.0736972809750595,-0.16229853356613472,-0.07156812591803963,0,1.447570267230949,-0.2731011094934587,-0.26227980176146753,1.4102153082075664,2
-0.9733076957850979,-0.6152456588804676,-0.9005939219285151,6,1,-0.5707614170459128,-0.9663060727443538,-0.5581921704712085,1,2,-0.43666547353116103,0,2,1,0.13768940666658372,-0.8475343989047661,1.4254415042006001,-0.17782446136997948,-0.44175009349063715,0.09233015521017258,0.06299896175613277,-1.3118476535030248,-0.38775749333508686,-0.640961078022082,-0.16229853356613472,-0.07156812591803963,0,-0.1515726083293,-0.2731011094934587,-0.26227980176146753,-1.0802459241385365,2
1.3382579243290094,0.16386338679557216,-1.4062702406973457,9,1,0.11500369195737528,1.3481750930310765,1.037719907911773,1,1,-0.8798044244327302,0,0,0,-0.5544772287094936,0.06327274451848486,1.4254415042006001,-0.17782446136997948,0.4512652200595496,0.09233015521017258,0.06299896175613277,-1.3118476535030248,-1.7184623027359103,-0.640961078022082,-0.16229853356613472,-0.07156812591803963,0,-0.9511440461094245,-0.2731011094934587,-0.26227980176146753,0.16498469203451493,0
-0.10647058824230768,0.9429724324716119,-1.4062702406973457,13,1,0.8007688009606634,-0.09837563557856745,1.8356759471032638,1,1,0.22804295282119277,1,1,0,-0.5544772287094936,1.4322883597008584,-0.7497020211545643,-0.17782446136997948,-1.334765407040824,0.09233015521017258,0.06299896175613277,0.6425690383677939,0.2775949113653249,0.0736972809750595,-0.16229853356613472,-0.07156812591803963,0,-0.1515726083293,-0.2731011094934587,-0.26227980176146753,1.4102153082075664,1
-0.6843619932708345,0.16386338679557216,1.6277876719156381,13,1,-0.5707614170459128,-0.676995927022425,0.23976386872028227,0,1,0.4496124282719774,0,0,0,0.13768940666658372,1.1937596596617068,-1.6197594312966301,-0.17782446136997948,0.4512652200595496,0.09233015521017258,0.06299896175613277,0.6425690383677939,0.2775949113653249,0.7883556399722009,-0.16229853356613472,-0.07156812591803963,0,-0.9511440461094245,-0.2731011094934587,-0.26227980176146753,1.4102153082075664,0
-1.2622533982993613,-1.3943547045565072,-0.39491760315968444,9,1,0.11500369195737528,-1.2556162184662825,-0.5581921704712085,1,1,-0.8798044244327302,1,4,1,2.2141893127948156,0.297313604481641,0.33786974152301785,-0.17782446136997948,1.3442805336097363,0.09233015521017258,0.06299896175613277,-0.33463930756761545,-1.0531098980354985,-0.640961078022082,-0.16229853356613472,-0.07156812591803963,0,-0.9511440461094245,-0.2731011094934587,-0.26227980176146753,0.16498469203451493,1
-0.3954162907565711,-0.6152456588804676,-0.9005939219285151,13,1,1.4865339099639514,-0.09837563557856745,0.23976386872028227,1,1,-0.2150959980803764,0,0,0,-0.5544772287094936,-0.9348228883828752,1.6429558567361164,-0.17782446136997948,-1.334765407040824,0.09233015521017258,0.06299896175613277,0.6425690383677939,0.2775949113653249,0.0736972809750595,-0.16229853356613472,-0.07156812591803963,0,-0.9511440461094245,1.9257651902177686,2.3088245582853255,-1.0802459241385365,0
0.18247511427195573,-0.6152456588804676,0.6164350343779769,17,1,1.4865339099639514,0.19093451014336132,-0.5581921704712085,1,2,-0.14123950626344822,0,0,0,-1.2466438640855708,0.27061095602946883,1.6429558567361164,-0.17782446136997948,1.3442805336097363,0.09233015521017258,0.06299896175613277,-0.33463930756761545,0.2775949113653249,0.0736972809750595,-0.16229853356613472,-0.07156812591803963,0,1.447570267230949,-0.2731011094934587,-0.26227980176146753,0.16498469203451493,0
1.6272036268432728,-0.6152456588804676,0.11075871560914621,9,1,-1.256526526049201,1.6374852387530052,0.23976386872028227,0,2,-1.1013738998835148,1,1,0,-0.5544772287094936,1.583304178258101,-1.1847307262255973,-0.17782446136997948,1.3442805336097363,0.09233015521017258,0.06299896175613277,-0.33463930756761545,-1.0531098980354985,-1.3556194370192234,-0.16229853356613472,-0.07156812591803963,0,-0.9511440461094245,-0.2731011094934587,-0.26227980176146753,1.4102153082075664,1
-1.2622533982993613,0.9429724324716119,0.6164350343779769,2,0,-0.5707614170459128,-0.9663060727443538,-0.5581921704712085,1,1,1.114320854624331,0,0,0,2.2141893127948156,-0.0783186098791676,-1.4022450787611136,-0.17782446136997948,-0.44175009349063715,0.09233015521017258,0.06299896175613277,-1.3118476535030248,-0.38775749333508686,0.7883556399722009,-0.16229853356613472,-0.07156812591803963,0,-0.9511440461094245,-0.2731011094934587,-0.26227980176146753,0.16498469203451493,0
1.3382579243290094,-0.6152456588804676,-1.4062702406973457,6,1,-0.5707614170459128,1.3481750930310765,-0.5581921704712085,1,2,-0.8798044244327302,0,2,1,0.13768940666658372,-0.45170690420197857,-0.09715896354801502,-0.17782446136997948,0.4512652200595496,0.09233015521017258,0.06299896175613277,-1.3118476535030248,-0.38775749333508686,-0.640961078022082,-0.16229853356613472,-0.07156812591803963,0,-0.1515726083293,-0.2731011094934587,-0.26227980176146753,-1.0802459241385365,2
0.18247511427195573,0.9429724324716119,-1.4062702406973457,13,1,0.11500369195737528,0.4802446558652901,-0.5581921704712085,1,1,-0.2150959980803764,1,0,0,-0.5544772287094936,1.5476258496539381,-0.9672163736900807,-0.17782446136997948,-0.44175009349063715,0.09233015521017258,0.06299896175613277,-1.3118476535030248,0.9429473160657366,0.0736972809750595,-0.16229853356613472,-0.07156812591803963,0,-0.1515726083293,-0.2731011094934587,-0.26227980176146753,1.4102153082075664,0
-0.6843619932708345,-1.3943547045565072,-0.9005939219285151,17,1,0.11500369195737528,-0.676995927022425,-1.3561482096626993,0,1,-0.8798044244327302,0,2,1,-0.5544772287094936,-0.8852322555431268,1.4254415042006001,-0.17782446136997948,1.3442805336097363,0.09233015521017258,0.06299896175613277,1.6197773843032033,0.2775949113653249,-0.640961078022082,-0.16229853356613472,-0.07156812591803963,0,1.447570267230949,-0.2731011094934587,-0.26227980176146753,-1.0802459241385365,2
0.7603665193004825,-0.6152456588804676,0.11075871560914621,13,1,-1.256526526049201,1.0588649473091476,-1.3561482096626993,1,1,0.5973254119058338,0,2,1,0.13768940666658372,0.8057858850919112,-0.31467331608353144,-0.17782446136997948,-0.44175009349063715,0.09233015521017258,0.06299896175613277,0.6425690383677939,0.9429473160657366,0.7883556399722009,-0.16229853356613472,-0.07156812591803963,1,-0.1515726083293,-0.2731011094934587,-0.26227980176146753,0.16498469203451493,2
0.7603665193004825,-1.3943547045565072,1.1221113531468074,18,0,-1.256526526049201,0.7695548015872189,-1.3561482096626993,1,2,-1.0275174080665865,1,2,1,0.8298560420426611,0.2634304119078763,1.2079271516650836,-0.17782446136997948,-1.334765407040824,0.09233015521017258,0.06299896175613277,0.6425690383677939,0.2775949113653249,-0.640961078022082,-0.16229853356613472,-0.07156812591803963,0,1.447570267230949,-0.2731011094934587,-0.26227980176146753,0.16498469203451493,2
-0.6843619932708345,0.16386338679557216,1.1221113531468074,2,1,-0.5707614170459128,-0.676995927022425,0.23976386872028227,1,1,-1.0275174080665865,1,1,0,0.13768940666658372,0.4299292787273028,-0.09715896354801502,-0.17782446136997948,-0.44175009349063715,0.09233015521017258,0.06299896175613277,-0.33463930756761545,0.2775949113653249,-0.640961078022082,-0.16229853356613472,-0.07156812591803963,0,1.447570267230949,-0.2731011094934587,-0.26227980176146753,0.16498469203451493,1
0.18247511427195573,0.16386338679557216,1.1221113531468074,17,1,0.8007688009606634,0.19093451014336132,0.23976386872028227,1,1,-0.6582349489819456,0,0,0,-0.5544772287094936,-0.801534038125814,-1.1847307262255973,-0.17782446136997948,-1.334765407040824,0.09233015521017258,0.06299896175613277,-1.3118476535030248,0.2775949113653249,-0.640961078022082,-0.16229853356613472,-0.07156812591803963,0,-0.1515726083293,-0.2731011094934587,-0.26227980176146753,-1.0802459241385365,0
-0.6843619932708345,-0.6152456588804676,-0.39491760315968444,13,1,1.4865339099639514,-0.676995927022425,1.037719907911773,1,1,-0.6582349489819456,1,0,0,-0.5544772287094936,1.6097824347064735,-0.7497020211545643,-0.17782446136997948,0.4512652200595496,0.09233015521017258,0.06299896175613277,0.6425690383677939,-0.38775749333508686,-0.640961078022082,-0.16229853356613472,-0.07156812591803963,0,1.447570267230949,4.124631489928996,2.3088245582853255,1.4102153082075664,0
-0.10647058824230768,0.9429724324716119,-0.9005939219285151,17,0,-0.5707614170459128,0.19093451014336132,-1.3561482096626993,0,1,0.22804295282119277,0,0,0,-1.2466438640855708,0.6807995389754414,-0.31467331608353144,-0.17782446136997948,-0.44175009349063715,0.09233015521017258,0.06299896175613277,-1.3118476535030248,0.2775949113653249,0.0736972809750595,-0.16229853356613472,-0.07156812591803963,0,1.447570267230949,-0.2731011094934587,-0.26227980176146753,0.16498469203451493,0
-0.10647058824230768,-0.6152456588804676,-1.4062702406973457,17,1,-1.256526526049201,-0.09837563557856745,-0.5581921704712085,1,1,-1.0275174080665865,0,1,0,0.13768940666658372,-0.11511889850232926,-1.1847307262255973,-0.17782446136997948,1.3442805336097363,0.09233015521017258,0.06299896175613277,-0.33463930756761545,0.2775949113653249,-0.640961078022082,-0.16229853356613472,-0.07156812591803963,0,-0.9511440461094245,-0.2731011094934587,-0.26227980176146753,0.16498469203451493,1
-0.9733076957850979,-1.3943547045565072,1.1221113531468074,6,1,-0.5707614170459128,-0.9663060727443538,-0.5581921704712085,1,2,-2.94778619530672,0,0,0,2.2141893127948156,-1.335138223161658,-1.6197594312966301,-0.17782446136997948,-0.44175009349063715,0.09233015521017258,0.06299896175613277,-0.33463930756761545,-4.379871921537557,-3.499594514010648,-0.16229853356613472,-0.07156812591803963,0,-0.9511440461094245,-0.2731011094934587,-0.26227980176146753,-1.0802459241385365,0
0.4714208167862191,-0.6152456588804676,-0.39491760315968444,17,1,0.11500369195737528,0.4802446558652901,0.23976386872028227,1,2,-0.5843784571650175,0,1,0,-0.5544772287094936,-1.1062583792858964,0.5553840940585343,-0.17782446136997948,-0.44175009349063715,0.09233015521017258,0.06299896175613277,0.6425690383677939,-0.38775749333508686,-0.640961078022082,-0.16229853356613472,-0.07156812591803963,0,1.447570267230949,-0.2731011094934587,-0.26227980176146753,-1.0802459241385365,1
-0.9733076957850979,0.16386338679557216,-0.39491760315968444,9,0,1.4865339099639514,-0.9663060727443538,0.23976386872028227,1,1,-0.2150959980803764,0,2,1,-0.5544772287094936,-1.5676083390982158,1.6429558567361164,-0.17782446136997948,-0.44175009349063715,0.09233015521017258,0.06299896175613277,0.6425690383677939,0.2775949113653249,0.0736972809750595,-0.16229853356613472,-0.07156812591803963,0,0.6479988294508245,-0.2731011094934587,-0.26227980176146753,-1.0802459241385365,2
-1.5511991008136248,-1.3943547045565072,0.11075871560914621,2,1,-1.256526526049201,-1.5449263641882114,-0.5581921704712085,1,1,0.9666078709904747,0,2,1,0.13768940666658372,0.22932282733031184,0.7728984465940507,-0.17782446136997948,-0.44175009349063715,0.09233015521017258,0.06299896175613277,0.6425690383677939,0.9429473160657366,0.7883556399722009,-0.16229853356613472,-0.07156812591803963,0,1.447570267230949,-0.2731011094934587,-0.26227980176146753,0.16498469203451493,2
-0.3954162907565711,-0.6152456588804676,-1.4062702406973457,13,1,1.4865339099639514,-0.3876857813004962,-0.5581921704712085,1,1,-0.43666547353116103,1,0,0,-0.5544772287094936,-0.9498571526374595,-1.6197594312966301,-0.17782446136997948,-0.44175009349063715,0.09233015521017258,0.06299896175613277,-0.33463930756761545,-0.38775749333508686,-0.640961078022082,-0.16229853356613472,-0.07156812591803963,0,0.6479988294508245,-0.2731011094934587,-0.26227980176146753,-1.0802459241385365,0
-0.9733076957850979,-1.3943547045565072,0.11075871560914621,13,1,1.4865339099639514,-0.9663060727443538,-1.3561482096626993,1,1,-0.5105219653480892,0,2,1,-0.5544772287094936,-1.6780092049677007,0.5553840940585343,-0.17782446136997948,-1.334765407040824,0.09233015521017258,0.06299896175613277,-0.33463930756761545,-0.38775749333508686,-0.640961078022082,-0.16229853356613472,-0.07156812591803963,0,0.6479988294508245,-0.2731011094934587,-0.26227980176146753,-1.0802459241385365,2
-0.9733076957850979,1.7220814781476517,-0.39491760315968444,13,1,0.8007688009606634,-0.9663060727443538,1.8356759471032638,1,1,-0.06738301444652002,0,1,0,-0.5544772287094936,0.7683124204573503,-0.7497020211545643,-0.17782446136997948,0.4512652200595496,0.09233015521017258,0.06299896175613277,1.6197773843032033,0.9429473160657366,0.0736972809750595,-0.16229853356613472,-0.07156812591803963,0,1.447570267230949,-0.2731011094934587,-0.26227980176146753,0.16498469203451493,1
-1.2622533982993613,0.9429724324716119,0.11075871560914621,6,1,-1.256526526049201,-1.2556162184662825,1.8356759471032638,1,2,-1.3229433753342994,1,4,1,2.2141893127948156,-1.3856264240166054,0.33786974152301785,-0.17782446136997948,0.4512652200595496,0.09233015521017258,0.06299896175613277,1.6197773843032033,-1.0531098980354985,-1.3556194370192234,-0.16229853356613472,-0.07156812591803963,0,0.6479988294508245,-0.2731011094934587,-0.26227980176146753,-1.0802459241385365,1
-0.9733076957850979,-0.6152456588804676,1.1221113531468074,2,1,0.8007688009606634,-0.9663060727443538,0.23976386872028227,1,2,0.15418646100426459,1,1,0,2.2141893127948156,0.6801263629640422,0.5553840940585343,-0.17782446136997948,0.4512652200595496,0.09233015521017258,0.06299896175613277,-1.3118476535030248,0.2775949113653249,0.0736972809750595,-0.16229853356613472,-0.07156812591803963,0,-0.9511440461094245,-0.2731011094934587,-0.26227980176146753,0.16498469203451493,1
-0.9733076957850979,0.9429724324716119,0.11075871560914621,6,1,0.8007688009606634,-0.9663060727443538,1.037719907911773,0,2,-0.7320914407988738,0,2,1,-0.5544772287094936,1.5788163381821056,1.2079271516650836,-0.17782446136997948,-1.334765407040824,0.09233015521017258,0.06299896175613277,1.6197773843032033,-0.38775749333508686,-0.640961078022082,-0.16229853356613472,-0.07156812591803963,0,-0.9511440461094245,-0.2731011094934587,-0.26227980176146753,1.4102153082075664,2
-0.6843619932708345,0.9429724324716119,1.6277876719156381,13,1,-1.256526526049201,-0.676995927022425,1.037719907911773,1,1,1.040464362807403,0,1,0,-0.5544772287094936,0.10007303314164652,-1.1847307262255973,-0.17782446136997948,1.3442805336097363,0.09233015521017258,0.06299896175613277,0.6425690383677939,0.9429473160657366,0.7883556399722009,-0.16229853356613472,-0.07156812591803963,0,1.447570267230949,-0.2731011094934587,-0.26227980176146753,0.16498469203451493,1
-1.5511991008136248,1.7220814781476517,1.1221113531468074,2,1,0.11500369195737528,-1.2556162184662825,-1.3561482096626993,1,1,-0.43666547353116103,0,0,0,2.2141893127948156,1.3544243343823394,1.6429558567361164,-0.17782446136997948,1.3442805336097363,0.09233015521017258,0.06299896175613277,-1.3118476535030248,-0.38775749333508686,-0.640961078022082,-0.16229853356613472,-0.07156812591803963,0,1.447570267230949,-0.2731011094934587,-0.26227980176146753,1.4102153082075664,0
-0.10647058824230768,1.7220814781476517,0.11075871560914621,6,1,0.8007688009606634,0.19093451014336132,-0.5581921704712085,1,2,-0.43666547353116103,0,2,1,0.13768940666658372,-0.8378855427413762,-1.4022450787611136,-0.17782446136997948,1.3442805336097363,0.09233015521017258,0.06299896175613277,0.6425690383677939,-0.38775749333508686,-0.640961078022082,-0.16229853356613472,-0.07156812591803963,0,-0.1515726083293,-0.2731011094934587,-0.26227980176146753,-1.0802459241385365,2
0.18247511427195573,-0.6152456588804676,-0.39491760315968444,13,1,-1.256526526049201,0.19093451014336132,1.037719907911773,1,1,-0.2889524898973046,1,1,0,-0.5544772287094936,-0.037703657191409924,-0.09715896354801502,-0.17782446136997948,0.4512652200595496,0.09233015521017258,0.06299896175613277,-1.3118476535030248,0.2775949113653249,0.0736972809750595,-0.16229853356613472,13.972700656507445,0,-0.9511440461094245,-0.2731011094934587,-0.26227980176146753,0.16498469203451493,1
-1.5511991008136248,-0.6152456588804676,-0.39491760315968444,17,1,0.8007688009606634,-1.5449263641882114,-0.5581921704712085,1,1,-0.2889524898973046,0,2,1,-0.5544772287094936,1.2489600925964495,-1.6197594312966301,-0.17782446136997948,0.4512652200595496,0.09233015521017258,0.06299896175613277,1.6197773843032033,-0.38775749333508686,0.0736972809750595,-0.16229853356613472,-0.07156812591803963,0,-0.9511440461094245,-0.2731011094934587,-0.26227980176146753,1.4102153082075664,2
-0.3954162907565711,0.9429724324716119,-0.9005939219285151,11,1,0.8007688009606634,-0.09837563557856745,-0.5581921704712085,1,1,1.114320854624331,0,1,0,-0.5544772287094936,1.0970467060240077,0.33786974152301785,-0.17782446136997948,-1.334765407040824,0.09233015521017258,0.06299896175613277,-0.33463930756761545,0.9429473160657366,0.7883556399722009,-0.16229853356613472,-0.07156812591803963,0,0.6479988294508245,-0.2731011094934587,-0.26227980176146753,1.4102153082075664,1
1.6272036268432728,0.9429724324716119,-0.39491760315968444,2,1,0.11500369195737528,1.6374852387530052,1.037719907911773,1,1,-0.5105219653480892,0,1,0,-0.5544772287094936,1.6420948832536397,-1.4022450787611136,-0.17782446136997948,-1.334765407040824,0.09233015521017258,0.06299896175613277,0.6425690383677939,0.2775949113653249,-0.640961078022082,-0.16229853356613472,-0.07156812591803963,0,-0.9511440461094245,-0.2731011094934587,-0.26227980176146753,1.4102153082075664,1
-0.6843619932708345,1.7220814781476517,0.6164350343779769,18,1,-0.5707614170459128,-0.3876857813004962,-0.5581921704712085,1,1,0.22804295282119277,0,2,1,0.8298560420426611,0.39694365416873717,1.4254415042006001,-0.17782446136997948,-1.334765407040824,0.09233015521017258,0.06299896175613277,1.6197773843032033,0.9429473160657366,0.0736972809750595,-0.16229853356613472,-0.07156812591803963,0,-0.9511440461094245,-0.2731011094934587,-0.26227980176146753,0.16498469203451493,2
-0.6843619932708345,-1.3943547045565072,1.1221113531468074,13,1,-1.256526526049201,-0.676995927022425,-1.3561482096626993,1,1,0.08032996918733637,1,2,1,0.13768940666658372,-1.1895078126956098,0.5553840940585343,-0.17782446136997948,0.4512652200595496,0.09233015521017258,0.06299896175613277,-1.3118476535030248,0.2775949113653249,0.0736972809750595,-0.16229853356613472,-0.07156812591803963,0,1.447570267230949,-0.2731011094934587,-0.26227980176146753,-1.0802459241385365,2
0.7603665193004825,-0.6152456588804676,1.6277876719156381,6,1,0.8007688009606634,0.7695548015872189,0.23976386872028227,0,1,1.7051727891597568,0,2,1,-0.5544772287094936,-1.5112859461444745,1.6429558567361164,-0.17782446136997948,1.3442805336097363,0.09233015521017258,0.06299896175613277,-1.3118476535030248,0.9429473160657366,1.5030139989693425,-0.16229853356613472,-0.07156812591803963,0,0.6479988294508245,-0.2731011094934587,-0.26227980176146753,-1.0802459241385365,2
-1.2622533982993613,-0.6152456588804676,-1.4062702406973457,13,1,0.8007688009606634,-1.2556162184662825,-0.5581921704712085,1,1,-0.43666547353116103,0,1,0,-0.5544772287094936,1.2619748288168358,1.2079271516650836,-0.17782446136997948,-0.44175009349063715,0.09233015521017258,0.06299896175613277,-0.33463930756761545,-0.38775749333508686,-0.640961078022082,-0.16229853356613472,-0.07156812591803963,0,-0.9511440461094245,-0.2731011094934587,-0.26227980176146753,1.4102153082075664,1
1.6272036268432728,1.7220814781476517,0.6164350343779769,13,1,0.11500369195737528,-1.5449263641882114,-1.3561482096626993,1,2,-0.6582349489819456,0,2,1,-0.5544772287094936,-1.5373154185852473,-1.4022450787611136,-0.17782446136997948,-0.44175009349063715,0.09233015521017258,0.06299896175613277,0.6425690383677939,0.2775949113653249,-0.640961078022082,-0.16229853356613472,-0.07156812591803963,0,-0.1515726083293,-0.2731011094934587,-0.26227980176146753,-1.0802459241385365,2
1.049312221814746,0.16386338679557216,1.6277876719156381,6,1,-1.256526526049201,1.0588649473091476,0.23976386872028227,1,1,-0.805947932615802,0,2,1,-0.5544772287094936,1.5101523850193772,-1.1847307262255973,-0.17782446136997948,1.3442805336097363,0.09233015521017258,0.06299896175613277,0.6425690383677939,0.2775949113653249,-0.640961078022082,-0.16229853356613472,-0.07156812591803963,0,1.447570267230949,-0.2731011094934587,-0.26227980176146753,1.4102153082075664,2
1.3382579243290094,0.9429724324716119,0.11075871560914621,17,1,1.4865339099639514,1.3481750930310765,1.037719907911773,1,1,0.8927513791735465,0,0,0,-0.5544772287094936,0.8668205101254476,-0.31467331608353144,-0.17782446136997948,0.4512652200595496,0.09233015521017258,0.06299896175613277,-0.33463930756761545,0.9429473160657366,0.7883556399722009,6.1614851226767975,-0.07156812591803963,0,-0.1515726083293,-0.2731011094934587,-0.26227980176146753,1.4102153082075664,0
1.3382579243290094,-0.6152456588804676,0.6164350343779769,0,1,-1.256526526049201,1.3481750930310765,-0.5581921704712085,1,1,2.665307182779823,0,0,0,0.13768940666658372,1.168852147239933,-1.4022450787611136,-0.17782446136997948,-0.44175009349063715,0.09233015521017258,0.06299896175613277,-0.33463930756761545,0.9429473160657366,2.217672357966484,-0.16229853356613472,-0.07156812591803963,0,1.447570267230949,-0.2731011094934587,-0.26227980176146753,1.4102153082075664,0
